READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,PRICE_PER_KG,SHELF_LIFE_DAYS,OPTIMAL_TEMP_MIN,OPTIMAL_TEMP_MAX,RISK_LEVEL,ROUTE_KEY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE
R002189,2026-08-05 19:25:50.000 -0700,A106,Grapes,Fruits,120,21,0,2,Medium,Nagpur -> Raipur,Nagpur,Raipur,1,,0.32,44,52.6,19.243528,74.207927
R002190,2026-08-05 19:25:55.000 -0700,A101,Cauliflower,Vegetables,55,20,0,2,Medium,Nashik -> Delhi,Nashik,Delhi,1,100,0.42,75,54.6,30.948329,76.719677
R002196,2026-08-05 19:26:25.000 -0700,A110,Grapes,Fruits,120,21,0,2,Medium,Hyderabad -> Chennai,Hyderabad,Chennai,1,94,0.3,80,53.8,19.457874,74.19503
R002197,2026-08-05 19:26:30.000 -0700,A101,Potato,Vegetables,30,90,4,8,Low,Hyderabad -> Kolkata,Hyderabad,Kolkata,6,90,0.68,85,65.2,23.162986,76.290081
R002198,2026-08-05 19:26:35.000 -0700,A107,Carrot,Vegetables,50,60,0,4,Low,Pune -> Hyderabad,Pune,Hyderabad,2,98,0.54,46,82.1,30.708722,76.269084
R002199,2026-08-05 19:26:40.000 -0700,A112,Green Peas,Vegetables,120,14,0,2,Medium,Nashik -> Delhi,Nashik,Delhi,1,93,0.47,94,70.4,30.951599,76.545235
R002201,2026-08-05 19:26:50.000 -0700,A114,Papaya,Fruits,70,10,10,13,Low,Hyderabad -> Kolkata,Hyderabad,Kolkata,11.5,88,0.64,79,32.5,16.826915,79.139635
R002202,2026-08-05 19:26:55.000 -0700,A105,Green Peas,Vegetables,120,14,0,2,Medium,Delhi -> Amritsar,Delhi,Amritsar,1,95,0.47,94,68.6,30.369305,76.237851
R002203,2026-08-05 19:27:00.000 -0700,A113,Capsicum,Vegetables,80,21,7,10,Medium,Hyderabad -> Kolkata,Hyderabad,Kolkata,8.5,94,0.56,48,57.6,12.906789,77.698631
R002204,2026-08-05 19:27:05.000 -0700,A111,Mango,Fruits,220,14,10,13,Medium,Mumbai -> Goa,Mumbai,Goa,11.5,86,0.31,90,66.3,17.041172,73.49477
R002205,2026-08-05 19:27:10.000 -0700,A109,Cabbage,Vegetables,30,60,0,2,Low,Nagpur -> Raipur,Nagpur,Raipur,1,98,0.3,49,46.4,30.962057,76.153176
R002206,2026-08-05 19:27:15.000 -0700,A104,Carrot,Vegetables,50,60,0,4,Low,Nashik -> Delhi,Nashik,Delhi,2,96,0.59,80,45.9,30.35909,76.0266
R002208,2026-08-05 19:27:25.000 -0700,A103,Grapes,Fruits,120,21,0,2,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,1,92,0.11,46,51.7,19.069502,73.33055
R002209,2026-08-05 19:27:30.000 -0700,A101,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Pune -> Lucknow,Pune,Lucknow,-19,50,0.5,51,32.2,30.677565,76.186735
R002210,2026-08-05 19:27:36.000 -0700,A101,Onion,Vegetables,40,120,0,4,Low,Nashik -> Jaipur,Nashik,Jaipur,2,72,0.37,44,49.4,20.354625,74.062621
R002211,2026-08-05 19:27:41.000 -0700,A111,Cabbage,Vegetables,30,60,0,2,Low,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,1,100,0.45,48,49.5,30.588176,76.005476
R002212,2026-08-05 19:27:46.000 -0700,A115,Apple,Fruits,180,45,0,4,Medium,Bengaluru -> Chennai,Bengaluru,Chennai,2,91,0.58,72,36.4,34.230747,74.746932
R002213,2026-08-05 19:27:51.000 -0700,A111,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Delhi -> Amritsar,Delhi,Amritsar,-19,41,0.43,85,68.1,23.251545,75.870723
R002214,2026-08-05 19:27:56.000 -0700,A104,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Nashik -> Jaipur,Nashik,Jaipur,-19,51,0.73,73,71.5,22.269029,76.114994
R002215,2026-08-05 19:28:01.000 -0700,A106,Apple,Fruits,180,45,0,4,Medium,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,2,94,0.57,42,30.8,34.758503,74.787786
R002218,2026-08-05 19:28:16.000 -0700,A107,Carrot,Vegetables,50,60,0,4,Low,Pune -> Hyderabad,Pune,Hyderabad,2,97,0.67,47,36.6,30.551118,76.259148
R002220,2026-08-05 19:28:26.000 -0700,A106,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,-19,46,0.55,94,65.3,19.893735,72.955518
R002221,2026-08-05 19:28:31.000 -0700,A106,Papaya,Fruits,70,10,10,13,Low,Nagpur -> Hyderabad,Nagpur,Hyderabad,11.5,87,0.26,99,66.4,17.847099,78.226263
R002222,2026-08-05 19:28:36.000 -0700,A103,Dragon Fruit,Exotic Fruits & Vegetables,250,20,5,10,Medium,Bengaluru -> Chennai,Bengaluru,Chennai,7.5,85,0.16,92,71.4,17.197746,78.89382
R002224,2026-08-05 19:28:46.000 -0700,A111,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Indore -> Bhopal,Indore,Bhopal,-19,46,0.86,95,51.8,30.056291,76.455336
R002225,2026-08-05 19:28:51.000 -0700,A114,Cabbage,Vegetables,30,60,0,2,Low,Pune -> Lucknow,Pune,Lucknow,1,96,0.6,60,38.2,30.007672,76.353974
R002226,2026-08-05 19:28:56.000 -0700,A114,Cauliflower,Vegetables,55,20,0,2,Medium,Mumbai -> Jaipur,Mumbai,Jaipur,1,99,0.34,57,81.7,30.877444,76.293449
R002230,2026-08-05 19:29:16.000 -0700,A110,Green Peas,Vegetables,120,14,0,2,Medium,Nagpur -> Raipur,Nagpur,Raipur,1,94,0.14,53,31.5,30.110854,76.729721
R002231,2026-08-05 19:29:21.000 -0700,A111,Capsicum,Vegetables,80,21,7,10,Medium,Pune -> Lucknow,Pune,Lucknow,8.5,95,0.66,67,65.5,13.358266,77.943033
R002232,2026-08-05 19:29:26.000 -0700,A112,Papaya,Fruits,70,10,10,13,Low,Pune -> Hyderabad,Pune,Hyderabad,11.5,,0.17,62,59.2,17.024084,79.219377
R002233,2026-08-05 19:29:31.000 -0700,A113,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Mumbai -> Goa,Mumbai,Goa,-19,43,0.45,63,34.6,23.067025,76.081095
R002234,2026-08-05 19:29:36.000 -0700,A103,Apple,Fruits,180,45,0,4,Medium,Mumbai -> Delhi,Mumbai,Delhi,2,92,0.12,67,56.9,34.485173,74.426021
R002235,2026-08-05 19:29:41.000 -0700,A111,Banana,Fruits,45,12,13,15,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,14,88,0.62,89,53.4,17.272077,80.728193
R002238,2026-08-05 19:29:56.000 -0700,A107,Carrot,Vegetables,50,60,0,4,Low,Bengaluru -> Kochi,Bengaluru,Kochi,2,98,0.71,41,71.8,30.236319,76.485035
R002244,2026-08-05 19:30:26.000 -0700,A109,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Nagpur -> Raipur,Nagpur,Raipur,-19,48,0.37,59,88.8,30.17826,76.47352
R002245,2026-08-05 19:30:31.000 -0700,A109,Banana,Fruits,45,12,13,15,Medium,Pune -> Lucknow,Pune,Lucknow,14,94,0.25,71,34.4,16.876203,80.811808
R002246,2026-08-05 19:30:36.000 -0700,A112,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Kolkata -> Guwahati,Kolkata,Guwahati,-19,47,0.14,75,48.3,19.462053,72.588276
R002247,2026-08-05 19:30:41.000 -0700,A106,Banana,Fruits,45,12,13,15,Medium,Mumbai -> Delhi,Mumbai,Delhi,14,90,0.5,48,78,17.820385,81.070189
R002248,2026-08-05 19:30:46.000 -0700,A112,Mango,Fruits,220,14,10,13,Medium,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,11.5,90,0.64,69,80.7,18.59555,75.281191
R002249,2026-08-05 19:30:51.000 -0700,A109,Cauliflower,Vegetables,55,20,0,2,Medium,Nagpur -> Hyderabad,Nagpur,Hyderabad,1,100,0.39,83,40.2,30.686347,76.650375
R002250,2026-08-05 19:30:56.000 -0700,A103,Dragon Fruit,Exotic Fruits & Vegetables,250,20,5,10,Medium,Nagpur -> Raipur,Nagpur,Raipur,7.5,86,0.75,95,56.7,17.96796,78.481896
R002253,2026-08-05 19:31:11.000 -0700,A110,Apple,Fruits,180,45,0,4,Medium,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,2,93,0.52,49,68.7,34.632461,74.190035
R002255,2026-08-05 19:31:21.000 -0700,A109,Banana,Fruits,45,12,13,15,Medium,Pune -> Lucknow,Pune,Lucknow,14,86,0.37,64,86.8,16.861234,80.481799
R002257,2026-08-05 19:31:31.000 -0700,A114,Pineapple,Fruits,90,20,7,10,Low,Bengaluru -> Kochi,Bengaluru,Kochi,8.5,,0.6,98,80.4,10.500134,77.096982
R002261,2026-08-05 19:31:52.000 -0700,A110,Apple,Fruits,180,45,0,4,Medium,Chennai -> Coimbatore,Chennai,Coimbatore,2,95,0.67,61,43.1,34.623387,74.753812
R002263,2026-08-05 19:32:02.000 -0700,A102,Apple,Fruits,180,45,0,4,Medium,Bengaluru -> Chennai,Bengaluru,Chennai,2,90,0.69,53,79.3,34.587865,74.820485
R002264,2026-08-05 19:32:07.000 -0700,A101,Green Peas,Vegetables,120,14,0,2,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,1,95,0.44,62,79.6,30.264001,76.496042
R002265,2026-08-05 19:32:12.000 -0700,A112,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Mumbai -> Jaipur,Mumbai,Jaipur,-19,51,0.12,83,46.6,22.876369,75.914608
R002267,2026-08-05 19:32:22.000 -0700,A113,Banana,Fruits,45,12,13,15,Medium,Nagpur -> Raipur,Nagpur,Raipur,14,92,0.6,90,83.6,16.75056,80.74342
R002270,2026-08-05 19:32:37.000 -0700,A102,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Mumbai -> Goa,Mumbai,Goa,-19,51,0.28,84,31.7,19.176026,73.182481
R002271,2026-08-05 19:32:42.000 -0700,A115,Mango,Fruits,220,14,10,13,Medium,Nagpur -> Raipur,Nagpur,Raipur,11.5,90,0.77,90,80.6,17.833036,74.185559
R002272,2026-08-05 19:32:47.000 -0700,A110,Grapes,Fruits,120,21,0,2,Medium,Bengaluru -> Kochi,Bengaluru,Kochi,1,92,0.48,54,69.3,19.69372,74.149254
R002273,2026-08-05 19:32:52.000 -0700,A113,Capsicum,Vegetables,80,21,7,10,Medium,Surat -> Pune,Surat,Pune,8.5,92,0.76,55,39.3,13.017885,77.646512
R002275,2026-08-05 19:33:02.000 -0700,A102,Banana,Fruits,45,12,13,15,Medium,Nashik -> Delhi,Nashik,Delhi,14,88,0.61,83,66.2,17.524025,81.31728
R002276,2026-08-05 19:33:07.000 -0700,A101,Carrot,Vegetables,50,60,0,4,Low,Nashik -> Delhi,Nashik,Delhi,2,96,0.58,48,79.1,30.672211,76.752708
R002277,2026-08-05 19:33:12.000 -0700,A112,Cauliflower,Vegetables,55,20,0,2,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,1,99,0.75,98,57.3,30.853877,76.803261
R002283,2026-08-05 19:33:42.000 -0700,A109,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,-19,42,0.46,85,62.6,23.442667,75.848415
R002284,2026-08-05 19:33:47.000 -0700,A114,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Surat -> Pune,Surat,Pune,-19,46,0.71,85,84.2,30.192847,76.128555
R002285,2026-08-05 19:33:52.000 -0700,A107,Cabbage,Vegetables,30,60,0,2,Low,Lucknow -> Patna,Lucknow,Patna,1,95,0.4,81,77,30.432492,76.276773
R002287,2026-08-05 19:34:02.000 -0700,A105,Pineapple,Fruits,90,20,7,10,Low,Kochi -> Bengaluru,Kochi,Bengaluru,8.5,90,0.12,70,89.1,11.259813,77.36514
R002289,2026-08-05 19:34:12.000 -0700,A111,Grapes,Fruits,120,21,0,2,Medium,Nashik -> Jaipur,Nashik,Jaipur,1,91,0.25,50,79.6,19.164187,74.498864
R002290,2026-08-05 19:34:17.000 -0700,A103,Banana,Fruits,45,12,13,15,Medium,Mumbai -> Goa,Mumbai,Goa,14,92,0.43,86,47.7,16.701581,80.156006
R002294,2026-08-05 19:34:37.000 -0700,A108,Dragon Fruit,Exotic Fruits & Vegetables,250,20,5,10,Medium,Kolkata -> Guwahati,Kolkata,Guwahati,7.5,86,0.2,45,69.5,17.037032,78.905959
R002295,2026-08-05 19:34:42.000 -0700,A104,Pineapple,Fruits,90,20,7,10,Low,Mumbai -> Delhi,Mumbai,Delhi,8.5,90,0.17,77,43.6,11.149163,76.629809
R002297,2026-08-05 19:34:52.000 -0700,A113,Grapes,Fruits,120,21,0,2,Medium,Ahmedabad -> Delhi,Ahmedabad,Delhi,1,93,0.33,56,71.5,20.148651,73.452029
R002298,2026-08-05 19:34:57.000 -0700,A101,Tomato,Vegetables,35,14,8,12,Low,Nagpur -> Hyderabad,Nagpur,Hyderabad,10,90,0.55,57,42.7,22.023741,75.141387
R002300,2026-08-05 19:35:07.000 -0700,A106,Cauliflower,Vegetables,55,20,0,2,Medium,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,1,97,0.57,81,90,30.043809,76.254981
R002302,2026-08-05 19:35:17.000 -0700,A104,Pineapple,Fruits,90,20,7,10,Low,Chennai -> Coimbatore,Chennai,Coimbatore,8.5,88,0.12,72,61,10.213422,76.064301
R002304,2026-08-05 19:35:28.000 -0700,A106,Green Peas,Vegetables,120,14,0,2,Medium,Mumbai -> Goa,Mumbai,Goa,1,90,0.47,51,51.5,30.311003,76.964155
R002306,2026-08-05 19:35:38.000 -0700,A105,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,-19,54,0.35,63,47.7,19.815377,72.503462
R002308,2026-08-05 19:35:48.000 -0700,A113,Green Peas,Vegetables,120,14,0,2,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,1,90,0.48,55,65.2,30.740169,76.745693
R002313,2026-08-05 19:36:13.000 -0700,A112,Mango,Fruits,220,14,10,13,Medium,Mumbai -> Delhi,Mumbai,Delhi,11.5,86,0.47,88,70.9,19.26793,74.750734
R002314,2026-08-05 19:36:18.000 -0700,A112,Mango,Fruits,220,14,10,13,Medium,Ahmedabad -> Delhi,Ahmedabad,Delhi,11.5,85,0.67,56,31.6,17.159858,75.291847
R002316,2026-08-05 19:36:28.000 -0700,A114,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Nagpur -> Raipur,Nagpur,Raipur,-19,57,0.4,40,47.7,22.570917,75.099525
R002317,2026-08-05 19:36:33.000 -0700,A110,Capsicum,Vegetables,80,21,7,10,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,8.5,91,0.69,75,64.2,12.530746,77.692418
R002319,2026-08-05 19:36:43.000 -0700,A112,Mango,Fruits,220,14,10,13,Medium,Mumbai -> Goa,Mumbai,Goa,11.5,90,0.15,70,72.6,19.325581,74.302382
R002320,2026-08-05 19:36:48.000 -0700,A111,Apple,Fruits,180,45,0,4,Medium,Delhi -> Amritsar,Delhi,Amritsar,2,93,0.14,70,68.8,34.498307,74.049972
R002322,2026-08-05 19:36:58.000 -0700,A103,Cauliflower,Vegetables,55,20,0,2,Medium,Kochi -> Mumbai,Kochi,Mumbai,1,98,0.32,68,53.9,30.608598,76.316579
R002323,2026-08-05 19:37:03.000 -0700,A106,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Delhi -> Amritsar,Delhi,Amritsar,-19,43,0.76,43,65.5,22.498715,75.348143
R002324,2026-08-05 19:37:08.000 -0700,A101,Pineapple,Fruits,90,20,7,10,Low,Chennai -> Coimbatore,Chennai,Coimbatore,8.5,87,0.47,49,63.5,10.853996,77.245184
R002327,2026-08-05 19:37:23.000 -0700,A113,Mango,Fruits,220,14,10,13,Medium,Nagpur -> Raipur,Nagpur,Raipur,11.5,89,0.39,95,67,18.91443,74.600033
R002328,2026-08-05 19:37:28.000 -0700,A108,Dragon Fruit,Exotic Fruits & Vegetables,250,20,5,10,Medium,Chennai -> Coimbatore,Chennai,Coimbatore,7.5,90,0.12,47,81.2,17.926952,78.07711
R002329,2026-08-05 19:37:33.000 -0700,A112,Onion,Vegetables,40,120,0,4,Low,Kochi -> Bengaluru,Kochi,Bengaluru,2,72,0.62,72,78.7,20.632985,74.445709
R002330,2026-08-05 19:37:38.000 -0700,A112,Cauliflower,Vegetables,55,20,0,2,Medium,Mumbai -> Goa,Mumbai,Goa,1,97,0.33,85,55.3,30.468812,76.916305
R002331,2026-08-05 19:37:43.000 -0700,A111,Mango,Fruits,220,14,10,13,Medium,Nashik -> Jaipur,Nashik,Jaipur,11.5,87,0.78,93,62.6,19.009628,73.531846
R002332,2026-08-05 19:37:48.000 -0700,A113,Dragon Fruit,Exotic Fruits & Vegetables,250,20,5,10,Medium,Nashik -> Jaipur,Nashik,Jaipur,7.5,87,0.56,46,76.1,17.458622,78.306667
R002334,2026-08-05 19:37:58.000 -0700,A113,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Pune -> Nagpur,Pune,Nagpur,-19,49,0.46,97,45,30.241234,76.329932
R002336,2026-08-05 19:38:08.000 -0700,A105,Mango,Fruits,220,14,10,13,Medium,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,11.5,85,0.14,61,56.9,18.840094,73.39051
R002337,2026-08-05 19:38:13.000 -0700,A101,Cauliflower,Vegetables,55,20,0,2,Medium,Surat -> Pune,Surat,Pune,1,98,0.29,53,57.2,30.898651,76.823953
R002338,2026-08-05 19:38:18.000 -0700,A113,Papaya,Fruits,70,10,10,13,Low,Chennai -> Coimbatore,Chennai,Coimbatore,11.5,86,0.77,44,89.6,16.460517,78.710264
R002339,2026-08-05 19:38:23.000 -0700,A114,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,-19,50,0.63,72,62.1,22.145727,76.205632
R002343,2026-08-05 19:38:43.000 -0700,A104,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Hyderabad -> Chennai,Hyderabad,Chennai,-19,45,0.89,86,64.9,19.971576,72.927352
R002345,2026-08-05 19:38:53.000 -0700,A106,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Surat -> Pune,Surat,Pune,-19,49,0.26,92,82.3,23.457259,75.154299
R002347,2026-08-05 19:39:03.000 -0700,A106,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Mumbai -> Delhi,Mumbai,Delhi,-19,58,0.73,66,44.1,22.243987,75.570987
R002348,2026-08-05 19:39:08.000 -0700,A108,Cauliflower,Vegetables,55,20,0,2,Medium,Kochi -> Mumbai,Kochi,Mumbai,1,97,0.47,86,62.8,30.799851,76.074069
R002349,2026-08-05 19:39:13.000 -0700,A104,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Surat -> Pune,Surat,Pune,-19,47,0.26,85,66.4,23.098447,75.77944
R002353,2026-08-05 19:39:34.000 -0700,A113,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Chennai -> Coimbatore,Chennai,Coimbatore,-19,44,0.94,49,47,19.985436,72.573168
R002354,2026-08-05 19:39:39.000 -0700,A115,Potato,Vegetables,30,90,4,8,Low,Nagpur -> Hyderabad,Nagpur,Hyderabad,6,95,0.26,55,55.5,22.883468,76.452296
R002356,2026-08-05 19:39:49.000 -0700,A104,Cabbage,Vegetables,30,60,0,2,Low,Mumbai -> Delhi,Mumbai,Delhi,1,99,0.18,92,65.3,30.010011,76.222775
R002358,2026-08-05 19:39:59.000 -0700,A104,Potato,Vegetables,30,90,4,8,Low,Bengaluru -> Chennai,Bengaluru,Chennai,6,90,0.12,68,65.9,22.990385,76.471609
R002359,2026-08-05 19:40:04.000 -0700,A105,Cauliflower,Vegetables,55,20,0,2,Medium,Kochi -> Mumbai,Kochi,Mumbai,1,98,0.69,68,52,30.585717,76.239721
R002363,2026-08-05 19:40:24.000 -0700,A105,Orange,Fruits,80,30,3,8,Low,Chennai -> Coimbatore,Chennai,Coimbatore,5.5,90,0.58,46,71.3,21.965501,79.756124
R002365,2026-08-05 19:40:34.000 -0700,A110,Orange,Fruits,80,30,3,8,Low,Hyderabad -> Kolkata,Hyderabad,Kolkata,5.5,89,0.47,49,46.8,20.872749,79.955474
R002366,2026-08-05 19:40:39.000 -0700,A112,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-19,51,0.94,96,64,19.936014,72.686118
R002367,2026-08-05 19:40:44.000 -0700,A112,Cabbage,Vegetables,30,60,0,2,Low,Hyderabad -> Kolkata,Hyderabad,Kolkata,1,97,0.74,77,49.3,30.539411,76.980742
R002369,2026-08-05 19:40:54.000 -0700,A110,Banana,Fruits,45,12,13,15,Medium,Indore -> Delhi,Indore,Delhi,14,95,0.45,65,62.4,16.927098,80.15234
R002370,2026-08-05 19:40:59.000 -0700,A114,Orange,Fruits,80,30,3,8,Low,Mumbai -> Goa,Mumbai,Goa,5.5,90,0.35,89,41.1,20.079018,78.332732
R002371,2026-08-05 19:41:04.000 -0700,A111,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Hyderabad -> Kolkata,Hyderabad,Kolkata,-19,54,0.59,78,57.6,30.753623,76.128148
R002372,2026-08-05 19:41:09.000 -0700,A105,Green Peas,Vegetables,120,14,0,2,Medium,Lucknow -> Patna,Lucknow,Patna,1,91,0.16,81,51.5,30.444897,76.267117
R002373,2026-08-05 19:41:14.000 -0700,A112,Papaya,Fruits,70,10,10,13,Low,Pune -> Nagpur,Pune,Nagpur,11.5,86,0.5,49,66.2,16.034818,79.114073
R002374,2026-08-05 19:41:19.000 -0700,A103,Papaya,Fruits,70,10,10,13,Low,Kolkata -> Guwahati,Kolkata,Guwahati,11.5,87,0.35,83,79.7,17.467766,78.179315
R002377,2026-08-05 19:41:34.000 -0700,A106,Orange,Fruits,80,30,3,8,Low,Hyderabad -> Kolkata,Hyderabad,Kolkata,5.5,,0.59,69,42.5,21.632445,79.900239
R002378,2026-08-05 19:41:39.000 -0700,A115,Tomato,Vegetables,35,14,8,12,Low,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,10,85,0.47,97,48.6,22.792073,76.171261
R002380,2026-08-05 19:41:49.000 -0700,A109,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Nashik -> Delhi,Nashik,Delhi,-19,47,0.35,93,55.3,30.818999,76.19699
R002382,2026-08-05 19:41:59.000 -0700,A106,Frozen Corn,Frozen Foods,160,365,-20,-18,Medium,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,-19,53,0.2,88,43.5,22.145857,75.94064
R002383,2026-08-05 19:42:04.000 -0700,A114,Cabbage,Vegetables,30,60,0,2,Low,Lucknow -> Patna,Lucknow,Patna,1,98,0.13,94,40.6,30.359973,76.977227
R002384,2026-08-05 19:42:09.000 -0700,A115,Grapes,Fruits,120,21,0,2,Medium,Indore -> Bhopal,Indore,Bhopal,1,94,0.66,84,38.1,20.403838,73.100822
R002385,2026-08-05 19:42:14.000 -0700,A101,Pineapple,Fruits,90,20,7,10,Low,Indore -> Delhi,Indore,Delhi,8.5,85,0.12,79,86.5,10.75539,76.513931
R002388,2026-08-05 19:42:29.000 -0700,A103,Tomato,Vegetables,35,14,8,12,Low,Bengaluru -> Chennai,Bengaluru,Chennai,10,87,0.55,45,80.6,22.713352,75.366657
R002391,2026-08-05 19:42:44.000 -0700,A105,Tomato,Vegetables,35,14,8,12,Low,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,10,89,0.4,87,35.5,23.243918,76.182638
R002395,2026-08-05 19:43:04.000 -0700,A113,Banana,Fruits,45,12,13,15,Medium,Mumbai -> Jaipur,Mumbai,Jaipur,14,,0.47,88,34.4,17.416311,80.685748
R002400,2026-08-05 19:43:29.000 -0700,A113,Banana,Fruits,45,12,13,15,Medium,Mumbai -> Goa,Mumbai,Goa,14,91,0.72,76,88,16.522449,81.1935
R002401,2026-08-05 19:43:34.000 -0700,A106,Cabbage,Vegetables,30,60,0,2,Low,Surat -> Pune,Surat,Pune,1,97,0.22,79,78.7,30.200782,76.339279
R002402,2026-08-05 19:43:39.000 -0700,A104,Apple,Fruits,180,45,0,4,Medium,Kochi -> Mumbai,Kochi,Mumbai,2,92,0.65,49,59.1,34.603168,74.217193
R002403,2026-08-05 19:43:44.000 -0700,A103,Pineapple,Fruits,90,20,7,10,Low,Nashik -> Delhi,Nashik,Delhi,8.5,89,0.66,88,52.3,10.402111,76.416701
R002405,2026-08-05 19:43:55.000 -0700,A102,Cabbage,Vegetables,30,60,0,2,Low,Mumbai -> Delhi,Mumbai,Delhi,1,97,0.16,100,65.6,30.500472,76.263613
R002407,2026-08-05 19:44:05.000 -0700,A102,Cabbage,Vegetables,30,60,0,2,Low,Indore -> Bhopal,Indore,Bhopal,1,95,0.42,47,57.2,30.134346,76.169942
R002408,2026-08-05 19:44:10.000 -0700,A110,Cauliflower,Vegetables,55,20,0,2,Medium,Delhi -> Amritsar,Delhi,Amritsar,1,96,0.6,71,68.5,30.229809,76.188697
R002411,2026-08-05 19:44:25.000 -0700,A105,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Ahmedabad -> Chandigarh,Ahmedabad,Chandigarh,-19,44,0.6,47,59.5,19.54867,72.550655
R002413,2026-08-05 19:44:35.000 -0700,A115,Mango,Fruits,220,14,10,13,Medium,Ahmedabad -> Delhi,Ahmedabad,Delhi,11.5,85,0.49,92,46.7,18.986153,74.625382
R002414,2026-08-05 19:44:40.000 -0700,A102,Tomato,Vegetables,35,14,8,12,Low,Bengaluru -> Chennai,Bengaluru,Chennai,10,85,0.76,77,34.2,22.500477,75.719425
R002415,2026-08-05 19:44:45.000 -0700,A104,Frozen Peas,Frozen Foods,180,365,-20,-18,Medium,Visakhapatnam -> Bhubaneswar,Visakhapatnam,Bhubaneswar,-19,48,0.3,43,86.6,30.84994,76.617003
R002420,2026-08-05 19:45:10.000 -0700,A101,Mango,Fruits,220,14,10,13,Medium,Hyderabad -> Bengaluru,Hyderabad,Bengaluru,11.5,85,0.37,70,47.9,17.160644,73.504892
R002422,2026-08-05 19:45:20.000 -0700,A105,Carrot,Vegetables,50,60,0,4,Low,Bengaluru -> Chennai,Bengaluru,Chennai,2,100,0.35,62,64.5,30.62208,76.57752
R002423,2026-08-05 19:45:25.000 -0700,A103,Frozen French Fries,Frozen Foods,220,365,-20,-18,Medium,Mumbai -> Ahmedabad,Mumbai,Ahmedabad,-19,45,0.69,66,88.7,19.550989,72.623583
R002424,2026-08-05 19:45:30.000 -0700,A113,Papaya,Fruits,70,10,10,13,Low,Pune -> Hyderabad,Pune,Hyderabad,11.5,87,0.14,49,57.7,16.879134,79.458712
R002425,2026-08-05 19:45:35.000 -0700,A114,Pineapple,Fruits,90,20,7,10,Low,Mumbai -> Delhi,Mumbai,Delhi,8.5,89,0.33,93,63.1,10.298521,77.047451
R002428,2026-08-05 19:45:50.000 -0700,A103,Green Peas,Vegetables,120,14,0,2,Medium,Pune -> Nagpur,Pune,Nagpur,1,94,0.75,65,67.5,30.841768,76.856763
R002429,2026-08-05 19:45:55.000 -0700,A105,Capsicum,Vegetables,80,21,7,10,Medium,Kochi -> Bengaluru,Kochi,Bengaluru,8.5,90,0.41,83,89.7,13.378039,77.908527
