READING_ID,TIMESTAMP,CONTAINER_ID,COMMODITY,CATEGORY,SOURCE,DESTINATION,TEMPERATURE,HUMIDITY,VIBRATION,BATTERY_LEVEL,SPEED,LATITUDE,LONGITUDE,INGESTED_AT
R000067,2026-08-04 23:45:28.000 -0700,A110,Avocados,Exotic Fruits & Vegetables,Mumbai,Jaipur,6.33,67,0.63,61,34.5,12.620357,77.5294,2026-08-04 11:15:28.173 -0700
R000068,2026-08-04 23:45:33.000 -0700,A101,Medicines,Pharmaceuticals,Chennai,Coimbatore,25.86,55,0.24,62,65.5,17.404629,78.38057,2026-08-04 11:15:33.165 -0700
R000069,2026-08-04 23:45:38.000 -0700,A102,Insulin,Pharmaceuticals,Mumbai,Goa,2.84,49,0.24,46,60.7,17.17088,78.742589,2026-08-04 11:15:38.180 -0700
R000070,2026-08-04 23:45:43.000 -0700,A105,Insulin,Pharmaceuticals,Kochi,Mumbai,2.81,32,0.12,95,84.2,17.701098,78.369933,2026-08-04 11:15:43.392 -0700
R000071,2026-08-04 23:45:48.000 -0700,A114,Orange,Fruits,Bengaluru,Chennai,6.19,89,0.63,97,46.6,21.610582,78.974492,2026-08-04 11:15:48.245 -0700
R000072,2026-08-04 23:45:53.000 -0700,A105,Frozen Peas,Frozen Foods,Bengaluru,Kochi,-19.04,,0.84,96,56.6,30.855317,76.372208,2026-08-04 11:15:53.487 -0700
R000073,2026-08-04 23:45:58.000 -0700,A108,Papaya,Fruits,Chennai,Coimbatore,12.06,90,0.63,92,56,16.744748,79.175711,2026-08-04 11:15:58.261 -0700
R000074,2026-08-04 23:46:03.000 -0700,A102,Frozen Meat,Frozen Foods,Kochi,Mumbai,-19.05,55,0.34,61,80.9,19.455796,73.143546,2026-08-04 11:16:03.292 -0700
R000075,2026-08-04 23:46:08.000 -0700,A115,Biologics,Pharmaceuticals,Ahmedabad,Chandigarh,4.08,36,0.4,94,68.6,17.783218,78.067188,2026-08-04 11:16:08.319 -0700
R000076,2026-08-04 23:46:13.000 -0700,A101,Frozen Peas,Frozen Foods,Visakhapatnam,Bhubaneswar,-18.99,48,0.61,64,52.2,30.023783,76.356127,2026-08-04 11:16:13.348 -0700
R000077,2026-08-04 23:46:18.000 -0700,A102,Biologics,Pharmaceuticals,Hyderabad,Bengaluru,6.49,41,0.32,95,88.7,17.020013,78.044386,2026-08-04 11:16:18.384 -0700
R000078,2026-08-04 23:46:23.000 -0700,A102,Banana,Fruits,Nagpur,Hyderabad,13.9,91,0.22,98,49.7,17.805454,80.126178,2026-08-04 11:16:23.407 -0700
R000079,2026-08-04 23:46:28.000 -0700,A114,Carrot,Vegetables,Mumbai,Jaipur,0.11,95,0.12,94,60.8,30.892346,76.895109,2026-08-04 11:16:28.429 -0700
R000080,2026-08-04 23:46:33.000 -0700,A105,Broccoli,Exotic Fruits & Vegetables,Indore,Bhopal,1.5,100,0.49,97,37.1,13.265007,77.220841,2026-08-04 11:16:33.453 -0700
R000081,2026-08-04 23:46:38.000 -0700,A108,Green Peas,Vegetables,Nashik,Delhi,,92,0.34,100,43.4,30.73661,76.479089,2026-08-04 11:16:38.465 -0700
R000082,2026-08-04 23:46:43.000 -0700,A112,Insulin,Pharmaceuticals,Pune,Nagpur,4.68,34,0.31,63,59.8,17.180507,78.930763,2026-08-04 11:16:43.490 -0700
R000083,2026-08-04 23:46:48.000 -0700,A107,Frozen French Fries,Frozen Foods,Ahmedabad,Delhi,-19.07,45,0.63,97,62.4,19.735586,73.442949,2026-08-04 11:16:48.508 -0700
R000084,2026-08-04 23:46:53.000 -0700,A114,Cabbage,Vegetables,Ahmedabad,Chandigarh,0.11,98,0.8,50,40.4,30.510444,76.151779,2026-08-04 11:16:53.511 -0700
R000085,2026-08-04 23:46:58.000 -0700,A105,Banana,Fruits,Kolkata,Guwahati,13.59,87,0.53,61,81.8,17.130923,80.901753,2026-08-04 11:16:58.523 -0700
R000086,2026-08-04 23:47:03.000 -0700,A102,Asparagus,Exotic Fruits & Vegetables,Visakhapatnam,Bhubaneswar,,100,0.29,63,87,13.32135,77.573749,2026-08-04 11:17:03.553 -0700
R000087,2026-08-04 23:47:08.000 -0700,A106,Avocados,Exotic Fruits & Vegetables,Chennai,Coimbatore,7.42,65,0.4,69,77.3,13.38562,77.438817,2026-08-04 11:17:08.546 -0700
R000088,2026-08-04 23:47:13.000 -0700,A114,Ice Cream,Frozen Foods,Ahmedabad,Delhi,-24.99,40,0.42,60,88.3,19.031503,73.165188,2026-08-04 11:17:13.580 -0700
R000089,2026-08-04 23:47:19.000 -0700,A107,Strawberries,Fruits,Kochi,Bengaluru,1.87,92,0.74,42,53.1,18.85971,73.538803,2026-08-04 11:17:18.608 -0700
R000090,2026-08-04 23:47:24.000 -0700,A103,Banana,Fruits,Surat,Pune,22.64,92,0.24,98,41.6,17.200793,80.692272,2026-08-04 11:17:23.643 -0700
R000091,2026-08-04 23:47:29.000 -0700,A106,Green Peas,Vegetables,Indore,Delhi,1.72,93,0.36,51,54.8,30.386523,76.994655,2026-08-04 11:17:28.661 -0700
R000092,2026-08-04 23:47:34.000 -0700,A115,Broccoli,Exotic Fruits & Vegetables,Mumbai,Ahmedabad,2.04,95,0.53,70,44.7,13.232499,77.53551,2026-08-04 11:17:33.684 -0700
R000093,2026-08-04 23:47:39.000 -0700,A106,Insulin,Pharmaceuticals,Mumbai,Delhi,3.08,47,0.22,62,72.5,17.687633,78.887054,2026-08-04 11:17:38.713 -0700
R000094,2026-08-04 23:47:44.000 -0700,A106,Tomato,Vegetables,Indore,Delhi,11.66,87,0.74,48,76.9,22.34197,76.347093,2026-08-04 11:17:43.744 -0700
R000095,2026-08-04 23:47:49.000 -0700,A103,Dragon Fruit,Exotic Fruits & Vegetables,Kochi,Mumbai,14.17,87,0.21,41,86.4,17.062752,78.172578,2026-08-04 11:17:48.782 -0700
R000096,2026-08-04 23:47:54.000 -0700,A109,Cauliflower,Vegetables,Kolkata,Guwahati,0.54,98,0.43,81,64.2,30.747382,76.489556,2026-08-04 11:17:53.787 -0700
R000097,2026-08-04 23:47:59.000 -0700,A105,Medicines,Pharmaceuticals,Ahmedabad,Delhi,16.97,40,0.45,83,74.9,17.928945,78.890837,2026-08-04 11:17:58.789 -0700
R000098,2026-08-04 23:48:04.000 -0700,A110,Asparagus,Exotic Fruits & Vegetables,Mumbai,Delhi,3.33,100,0.63,70,44.6,13.439946,77.037895,2026-08-04 11:18:03.820 -0700
R000099,2026-08-04 23:48:09.000 -0700,A106,Dragon Fruit,Exotic Fruits & Vegetables,Pune,Hyderabad,,89,0.12,59,80.6,17.112613,78.373524,2026-08-04 11:18:08.856 -0700
R000100,2026-08-04 23:48:14.000 -0700,A109,Vaccines,Pharmaceuticals,Delhi,Amritsar,3.2,47,0.34,70,50.4,17.610211,78.294078,2026-08-04 11:18:13.864 -0700
R000101,2026-08-04 23:48:19.000 -0700,A109,Frozen Peas,Frozen Foods,Mumbai,Ahmedabad,-18.77,45,0.17,48,45.2,30.117026,76.830245,2026-08-04 11:18:18.892 -0700
R000102,2026-08-04 23:48:24.000 -0700,A112,Mango,Fruits,Nagpur,Raipur,12.64,87,0.53,85,45.1,17.951382,73.718366,2026-08-04 11:18:23.899 -0700
R000103,2026-08-04 23:48:29.000 -0700,A102,Frozen French Fries,Frozen Foods,Indore,Delhi,-19.01,40,0.65,84,81.2,19.440233,72.600868,2026-08-04 11:18:28.915 -0700
R000104,2026-08-04 23:48:34.000 -0700,A112,Orange,Fruits,Delhi,Amritsar,7.81,87,0.41,53,57.6,20.679424,79.364505,2026-08-04 11:18:33.932 -0700
R000105,2026-08-04 23:48:39.000 -0700,A112,Blood Plasma,Pharmaceuticals,Hyderabad,Kolkata,-28.69,38,0.49,81,35.6,17.934806,78.263705,2026-08-04 11:18:38.940 -0700
R000106,2026-08-04 23:48:44.000 -0700,A109,Onion,Vegetables,Surat,Pune,2.86,69,0.41,75,70.4,20.268818,74.689784,2026-08-04 11:18:43.961 -0700
R000107,2026-08-04 23:48:49.000 -0700,A115,Orange,Fruits,Ahmedabad,Delhi,5.92,88,0.6,65,70.4,20.934556,79.018797,2026-08-04 11:18:49.082 -0700
R000108,2026-08-04 23:48:54.000 -0700,A111,Dragon Fruit,Exotic Fruits & Vegetables,Pune,Nagpur,,90,0.5,87,70.1,17.613762,78.517441,2026-08-04 11:18:54.015 -0700
R000109,2026-08-04 23:48:59.000 -0700,A113,Asparagus,Exotic Fruits & Vegetables,Lucknow,Patna,3.23,,0.77,95,30.6,12.843246,77.35721,2026-08-04 11:18:59.037 -0700
R000110,2026-08-04 23:49:04.000 -0700,A110,Orange,Fruits,Kolkata,Guwahati,3.69,88,0.15,82,61.1,21.60298,78.194937,2026-08-04 11:19:04.064 -0700
R000111,2026-08-04 23:49:09.000 -0700,A101,Ice Cream,Frozen Foods,Pune,Hyderabad,-24.25,48,0.12,43,30.9,19.614445,73.423882,2026-08-04 11:19:09.072 -0700
R000112,2026-08-04 23:49:14.000 -0700,A103,Mango,Fruits,Kolkata,Guwahati,10.38,90,0.17,68,36.1,18.391351,74.345396,2026-08-04 11:19:14.076 -0700
R000113,2026-08-04 23:49:19.000 -0700,A107,Tomato,Vegetables,Surat,Pune,9.19,87,0.74,86,77.1,22.585557,76.292497,2026-08-04 11:19:19.081 -0700
R000114,2026-08-04 23:49:24.000 -0700,A110,Broccoli,Exotic Fruits & Vegetables,Indore,Bhopal,3.53,98,0.51,51,53.1,13.076397,77.632879,2026-08-04 11:19:24.305 -0700
R000115,2026-08-04 23:49:29.000 -0700,A106,Insulin,Pharmaceuticals,Bengaluru,Kochi,12.6,31,0.25,50,64,17.387162,78.478753,2026-08-04 11:19:29.111 -0700
R000116,2026-08-04 23:49:34.000 -0700,A111,Antibiotics,Pharmaceuticals,Kochi,Mumbai,3.59,38,0.28,61,82.6,17.340496,78.52004,2026-08-04 11:19:34.124 -0700
R000117,2026-08-04 23:49:39.000 -0700,A113,Capsicum,Vegetables,Mumbai,Jaipur,7.21,91,0.75,83,43.7,13.022241,77.885336,2026-08-04 11:19:39.130 -0700
R000118,2026-08-04 23:49:44.000 -0700,A110,Frozen Peas,Frozen Foods,Pune,Hyderabad,-19.79,47,0.57,96,82.8,30.550072,76.348071,2026-08-04 11:19:44.135 -0700
R000119,2026-08-04 23:49:49.000 -0700,A101,Medicines,Pharmaceuticals,Hyderabad,Kolkata,23.42,59,0.21,45,64.8,17.501704,78.869309,2026-08-04 11:19:49.147 -0700
R000120,2026-08-04 23:49:54.000 -0700,A101,Apple,Fruits,Nagpur,Raipur,1.76,94,0.11,74,60.7,34.475955,74.16281,2026-08-04 11:19:54.162 -0700
R000121,2026-08-04 23:49:59.000 -0700,A104,Potato,Vegetables,Visakhapatnam,Bhubaneswar,7.46,92,0.26,45,68.5,22.82747,75.705496,2026-08-04 11:19:59.170 -0700
R000122,2026-08-04 23:50:04.000 -0700,A114,Medicines,Pharmaceuticals,Pune,Hyderabad,21.76,44,0.13,64,57.9,17.996833,78.618907,2026-08-04 11:20:04.236 -0700
R000123,2026-08-04 23:50:09.000 -0700,A113,Pineapple,Fruits,Mumbai,Goa,9.51,90,0.13,43,56,10.058856,76.663657,2026-08-04 11:20:09.196 -0700
R000124,2026-08-04 23:50:14.000 -0700,A110,Frozen French Fries,Frozen Foods,Nashik,Jaipur,-18.8,45,0.96,56,45.6,19.651753,73.323449,2026-08-04 11:20:14.247 -0700
R000125,2026-08-04 23:50:19.000 -0700,A110,Mango,Fruits,Pune,Nagpur,16.4,88,0.16,76,45.5,17.203093,74.901427,2026-08-04 11:20:19.229 -0700
R000126,2026-08-04 23:50:24.000 -0700,A114,Banana,Fruits,Pune,Nagpur,14.04,95,0.38,54,54.8,17.425086,80.180886,2026-08-04 11:20:24.260 -0700
R000127,2026-08-04 23:50:29.000 -0700,A104,Strawberries,Fruits,Nagpur,Raipur,1.28,93,0.6,45,61.4,18.755769,73.684061,2026-08-04 11:20:29.252 -0700
R000128,2026-08-04 23:50:34.000 -0700,A112,Cauliflower,Vegetables,Indore,Bhopal,7.62,96,0.72,76,54.9,30.57859,76.464066,2026-08-04 11:20:34.302 -0700
R000129,2026-08-04 23:50:39.000 -0700,A107,Frozen French Fries,Frozen Foods,Ahmedabad,Delhi,-19.57,50,0.47,40,39.3,19.789612,72.600841,2026-08-04 11:20:39.285 -0700
R000130,2026-08-04 23:50:44.000 -0700,A107,Strawberries,Fruits,Mumbai,Delhi,0.17,90,0.2,74,62.9,18.619721,73.997908,2026-08-04 11:20:44.315 -0700
R000131,2026-08-04 23:50:49.000 -0700,A106,Apple,Fruits,Nashik,Delhi,0.1,94,0.12,64,66.7,34.389362,74.439702,2026-08-04 11:20:49.327 -0700
R000132,2026-08-04 23:50:54.000 -0700,A107,Dragon Fruit,Exotic Fruits & Vegetables,Visakhapatnam,Bhubaneswar,7.04,87,0.55,63,50,17.891728,78.418966,2026-08-04 11:20:54.431 -0700
R000133,2026-08-04 23:50:59.000 -0700,A104,Medicines,Pharmaceuticals,Delhi,Amritsar,15.44,35,0.37,75,44.5,17.833298,78.130669,2026-08-04 11:20:59.385 -0700
R000134,2026-08-04 23:51:04.000 -0700,A108,Carrot,Vegetables,Chennai,Coimbatore,,100,0.29,95,77.5,30.113826,76.715193,2026-08-04 11:21:04.398 -0700
R000135,2026-08-04 23:51:09.000 -0700,A107,Frozen Meat,Frozen Foods,Mumbai,Ahmedabad,-19.89,45,0.55,44,88.9,19.869357,73.229141,2026-08-04 11:21:09.404 -0700
R000136,2026-08-04 23:51:14.000 -0700,A113,Broccoli,Exotic Fruits & Vegetables,Lucknow,Patna,0.9,99,0.53,87,52.5,12.823195,77.797766,2026-08-04 11:21:14.443 -0700
R000137,2026-08-04 23:51:19.000 -0700,A102,Cabbage,Vegetables,Lucknow,Patna,0.15,98,0.46,85,51.5,30.351769,76.409221,2026-08-04 11:21:19.463 -0700
R000138,2026-08-04 23:51:24.000 -0700,A103,Capsicum,Vegetables,Kochi,Mumbai,8.72,94,0.78,74,82.2,12.540986,77.893611,2026-08-04 11:21:24.496 -0700
R000139,2026-08-04 23:51:29.000 -0700,A115,Lettuce,Exotic Fruits & Vegetables,Delhi,Amritsar,0.28,97,0.5,40,36.6,12.644306,77.977137,2026-08-04 11:21:29.514 -0700
R000140,2026-08-04 23:51:34.000 -0700,A105,Tomato,Vegetables,Ahmedabad,Delhi,9.9,85,0.78,41,45.8,22.835271,75.629068,2026-08-04 11:21:34.637 -0700
R000141,2026-08-04 23:51:39.000 -0700,A101,Dragon Fruit,Exotic Fruits & Vegetables,Delhi,Amritsar,9.25,88,0.56,70,44.3,17.455444,78.82243,2026-08-04 11:21:39.542 -0700
R000142,2026-08-04 23:51:44.000 -0700,A101,Strawberries,Fruits,Ahmedabad,Chandigarh,1.89,93,0.57,53,36.4,18.630968,73.449995,2026-08-04 11:21:44.556 -0700
R000143,2026-08-04 23:51:49.000 -0700,A107,Frozen Fish,Frozen Foods,Kochi,Mumbai,-19.79,59,0.7,82,56.7,9.865383,76.584374,2026-08-04 11:21:49.599 -0700
R000144,2026-08-04 23:51:55.000 -0700,A110,Orange,Fruits,Indore,Delhi,,87,0.68,77,60.6,20.560758,78.578781,2026-08-04 11:21:54.622 -0700
R000145,2026-08-04 23:52:00.000 -0700,A113,Ice Cream,Frozen Foods,Indore,Delhi,-18.1,58,0.95,55,74.9,19.48939,73.05248,2026-08-04 11:21:59.965 -0700
R000146,2026-08-04 23:52:05.000 -0700,A106,Avocados,Exotic Fruits & Vegetables,Pune,Lucknow,7.25,65,0.47,75,63.8,12.835,77.56903,2026-08-04 11:22:04.666 -0700
R000147,2026-08-04 23:52:10.000 -0700,A101,Grapes,Fruits,Bengaluru,Chennai,,90,0.37,56,79.8,19.820868,74.003531,2026-08-04 11:22:09.679 -0700
R000148,2026-08-04 23:52:15.000 -0700,A105,Avocados,Exotic Fruits & Vegetables,Nagpur,Raipur,5.2,70,0.66,95,68,13.36835,77.27627,2026-08-04 11:22:14.701 -0700
R000149,2026-08-04 23:52:20.000 -0700,A102,Broccoli,Exotic Fruits & Vegetables,Surat,Pune,0.62,96,0.49,44,53.1,12.793725,77.273617,2026-08-04 11:22:19.744 -0700
R000150,2026-08-04 23:52:25.000 -0700,A101,Green Peas,Vegetables,Hyderabad,Chennai,1.52,95,0.69,86,65,30.490674,76.62182,2026-08-04 11:22:24.748 -0700
R000151,2026-08-04 23:52:30.000 -0700,A108,Biologics,Pharmaceuticals,Pune,Nagpur,7.41,50,0.12,92,69.3,17.271764,78.595886,2026-08-04 11:22:29.826 -0700
R000152,2026-08-04 23:52:35.000 -0700,A111,Medicines,Pharmaceuticals,Bengaluru,Chennai,24.87,40,0.27,77,74.1,17.105322,78.39486,2026-08-04 11:22:34.798 -0700
R000153,2026-08-04 23:52:40.000 -0700,A115,Orange,Fruits,Lucknow,Patna,6.11,89,0.42,45,83.8,20.062395,78.286915,2026-08-04 11:22:39.804 -0700
R000154,2026-08-04 23:52:45.000 -0700,A107,Asparagus,Exotic Fruits & Vegetables,Pune,Hyderabad,3.21,98,0.25,87,85.4,13.412744,77.2018,2026-08-04 11:22:44.821 -0700
R000155,2026-08-04 23:52:50.000 -0700,A111,Potato,Vegetables,Ahmedabad,Chandigarh,7.76,92,0.66,59,51.9,22.479789,75.747168,2026-08-04 11:22:49.858 -0700
R000156,2026-08-04 23:52:55.000 -0700,A110,Frozen Fish,Frozen Foods,Ahmedabad,Chandigarh,-19.92,49,0.47,43,50,10.217607,76.313216,2026-08-04 11:22:54.870 -0700
R000157,2026-08-04 23:53:00.000 -0700,A103,Frozen French Fries,Frozen Foods,Hyderabad,Bengaluru,-19.1,43,0.18,85,58.4,19.703051,72.626082,2026-08-04 11:22:59.864 -0700
R000158,2026-08-04 23:53:05.000 -0700,A104,Cauliflower,Vegetables,Pune,Lucknow,1,97,0.48,72,50.6,30.588791,76.817797,2026-08-04 11:23:04.913 -0700
R000159,2026-08-04 23:53:10.000 -0700,A105,Potato,Vegetables,Ahmedabad,Delhi,7.16,92,0.22,98,68.3,23.329313,75.58923,2026-08-04 11:23:09.931 -0700
R000160,2026-08-04 23:53:15.000 -0700,A109,Potato,Vegetables,Indore,Delhi,11.12,91,0.45,47,41,23.341739,75.462492,2026-08-04 11:23:14.943 -0700
R000161,2026-08-04 23:53:20.000 -0700,A104,Potato,Vegetables,Pune,Lucknow,4.05,91,0.73,56,37.7,23.36429,75.369556,2026-08-04 11:23:19.977 -0700
R000162,2026-08-04 23:53:25.000 -0700,A101,Dragon Fruit,Exotic Fruits & Vegetables,Indore,Delhi,8.69,88,0.77,64,35.6,17.73148,78.477281,2026-08-04 11:23:24.994 -0700
R000163,2026-08-04 23:53:30.000 -0700,A104,Avocados,Exotic Fruits & Vegetables,Hyderabad,Chennai,6.98,70,0.6,73,34.2,12.739618,77.02665,2026-08-04 11:23:30.010 -0700
R000164,2026-08-04 23:53:35.000 -0700,A107,Antibiotics,Pharmaceuticals,Hyderabad,Chennai,7.94,32,0.2,84,69.7,17.259893,78.337842,2026-08-04 11:23:35.025 -0700
R000165,2026-08-04 23:53:40.000 -0700,A113,Vaccines,Pharmaceuticals,Chennai,Coimbatore,12.42,36,0.42,92,85.1,17.431448,78.992677,2026-08-04 11:23:40.058 -0700
R000166,2026-08-04 23:53:45.000 -0700,A112,Carrot,Vegetables,Ahmedabad,Delhi,1.86,98,0.26,57,76.9,30.304289,76.286044,2026-08-04 11:23:45.085 -0700
R000167,2026-08-04 23:53:50.000 -0700,A106,Frozen Meat,Frozen Foods,Bengaluru,Kochi,-18.65,52,0.39,82,54.9,19.656185,73.257996,2026-08-04 11:23:50.106 -0700
R000168,2026-08-04 23:53:55.000 -0700,A103,Apple,Fruits,Kolkata,Guwahati,11.7,94,0.38,62,76.8,34.14745,74.898367,2026-08-04 11:23:55.109 -0700
R000169,2026-08-04 23:54:00.000 -0700,A103,Green Peas,Vegetables,Mumbai,Goa,1.3,94,0.5,55,47,30.46837,76.717098,2026-08-04 11:24:00.152 -0700
R000170,2026-08-04 23:54:05.000 -0700,A111,Frozen Meat,Frozen Foods,Nagpur,Raipur,,43,0.58,97,81.1,19.746926,72.800737,2026-08-04 11:24:05.181 -0700
R000171,2026-08-04 23:54:10.000 -0700,A105,Cauliflower,Vegetables,Nagpur,Hyderabad,1.15,95,0.26,50,36.6,30.793399,76.039352,2026-08-04 11:24:10.179 -0700
R000172,2026-08-04 23:54:15.000 -0700,A113,Frozen Peas,Frozen Foods,Indore,Bhopal,-18.72,44,0.99,66,35.6,30.686711,76.708077,2026-08-04 11:24:15.196 -0700
R000173,2026-08-04 23:54:20.000 -0700,A106,Broccoli,Exotic Fruits & Vegetables,Indore,Delhi,3.87,99,0.33,97,74.6,12.584994,77.707625,2026-08-04 11:24:20.221 -0700
R000174,2026-08-04 23:54:25.000 -0700,A115,Blood Plasma,Pharmaceuticals,Mumbai,Ahmedabad,-22.15,32,0.47,65,75.3,17.6393,78.970878,2026-08-04 11:24:25.224 -0700
R000175,2026-08-04 23:54:30.000 -0700,A112,Vaccines,Pharmaceuticals,Mumbai,Jaipur,4.59,46,0.29,69,35.3,17.194822,78.842673,2026-08-04 11:24:30.236 -0700
R000176,2026-08-04 23:54:35.000 -0700,A102,Ice Cream,Frozen Foods,Kochi,Mumbai,-24.19,41,0.43,97,68.3,19.363296,72.783824,2026-08-04 11:24:35.250 -0700
R000177,2026-08-04 23:54:40.000 -0700,A106,Kiwi,Exotic Fruits & Vegetables,Chennai,Coimbatore,0.73,90,0.54,45,34.5,12.540879,77.844042,2026-08-04 11:24:40.258 -0700
R000178,2026-08-04 23:54:45.000 -0700,A104,Biologics,Pharmaceuticals,Mumbai,Ahmedabad,3.91,30,0.35,63,30.1,17.839313,78.197778,2026-08-04 11:24:45.273 -0700
R000179,2026-08-04 23:54:50.000 -0700,A102,Tomato,Vegetables,Indore,Bhopal,10.38,90,0.25,68,75.1,22.770561,75.651279,2026-08-04 11:24:50.278 -0700
R000180,2026-08-04 23:54:55.000 -0700,A107,Biologics,Pharmaceuticals,Indore,Delhi,3.31,49,0.48,60,37.2,17.51441,78.174431,2026-08-04 11:24:55.293 -0700
R000181,2026-08-04 23:55:00.000 -0700,A102,Frozen Meat,Frozen Foods,Pune,Lucknow,-18.05,40,0.5,60,59.9,19.166273,73.468466,2026-08-04 11:25:00.303 -0700
R000182,2026-08-04 23:55:05.000 -0700,A105,Frozen Prawns,Frozen Foods,Mumbai,Ahmedabad,-18.14,43,0.29,75,88.3,9.656582,76.6726,2026-08-04 11:25:05.307 -0700
R000183,2026-08-04 23:55:10.000 -0700,A108,Frozen Prawns,Frozen Foods,Nashik,Jaipur,-18.46,55,0.86,95,38.2,10.34344,76.347557,2026-08-04 11:25:10.315 -0700
R000184,2026-08-04 23:55:15.000 -0700,A101,Vaccines,Pharmaceuticals,Mumbai,Delhi,6.08,30,0.42,81,55.6,17.0344,78.551272,2026-08-04 11:25:15.334 -0700
R000185,2026-08-04 23:55:20.000 -0700,A112,Insulin,Pharmaceuticals,Lucknow,Patna,4.74,34,0.11,41,74.7,17.064717,78.801721,2026-08-04 11:25:20.336 -0700
R000186,2026-08-04 23:55:25.000 -0700,A102,Avocados,Exotic Fruits & Vegetables,Hyderabad,Kolkata,6.81,66,0.64,71,57.4,13.203459,77.433993,2026-08-04 11:25:25.346 -0700
R000187,2026-08-04 23:55:30.000 -0700,A101,Pineapple,Fruits,Surat,Pune,7.61,87,0.21,58,63,10.085247,76.905139,2026-08-04 11:25:30.351 -0700
R000188,2026-08-04 23:55:35.000 -0700,A114,Cabbage,Vegetables,Pune,Hyderabad,1.88,100,0.3,52,61,30.117692,76.591201,2026-08-04 11:25:35.361 -0700
R000189,2026-08-04 23:55:40.000 -0700,A102,Lettuce,Exotic Fruits & Vegetables,Ahmedabad,Delhi,1.13,95,0.13,45,52.6,12.742433,77.708221,2026-08-04 11:25:40.368 -0700
R000190,2026-08-04 23:55:45.000 -0700,A105,Cabbage,Vegetables,Kolkata,Guwahati,0.47,99,0.12,85,70.2,30.358655,76.621196,2026-08-04 11:25:45.375 -0700
R000191,2026-08-04 23:55:50.000 -0700,A105,Cauliflower,Vegetables,Ahmedabad,Chandigarh,0.12,100,0.25,98,59.7,30.684443,76.331027,2026-08-04 11:25:50.385 -0700
R000192,2026-08-04 23:55:55.000 -0700,A107,Frozen Prawns,Frozen Foods,Ahmedabad,Chandigarh,-11.74,41,0.45,42,87.7,9.691882,76.898141,2026-08-04 11:25:55.399 -0700
R000193,2026-08-04 23:56:00.000 -0700,A106,Frozen Meat,Frozen Foods,Bengaluru,Kochi,-19.73,43,0.47,95,71,19.744901,72.98132,2026-08-04 11:26:00.411 -0700
R000194,2026-08-04 23:56:05.000 -0700,A112,Blood Plasma,Pharmaceuticals,Mumbai,Goa,-29.12,40,0.33,72,64.9,17.566115,78.245656,2026-08-04 11:26:05.439 -0700
R000195,2026-08-04 23:56:10.000 -0700,A102,Lettuce,Exotic Fruits & Vegetables,Nashik,Jaipur,1.56,99,0.32,80,89.6,13.18917,77.362848,2026-08-04 11:26:10.480 -0700
R000196,2026-08-04 23:56:15.000 -0700,A102,Banana,Fruits,Indore,Delhi,16.94,94,0.69,78,51,16.737437,81.391758,2026-08-04 11:26:15.466 -0700
R000197,2026-08-04 23:56:20.000 -0700,A109,Mango,Fruits,Delhi,Amritsar,10.01,89,0.57,86,87.6,19.071742,73.743168,2026-08-04 11:26:20.511 -0700
R000198,2026-08-04 23:56:25.000 -0700,A106,Antibiotics,Pharmaceuticals,Mumbai,Delhi,10.93,33,0.16,43,36.9,17.910743,78.837538,2026-08-04 11:26:25.525 -0700
R000199,2026-08-04 23:56:30.000 -0700,A105,Cauliflower,Vegetables,Indore,Bhopal,1.82,99,0.37,98,76.7,30.937453,76.573041,2026-08-04 11:26:30.556 -0700
R000200,2026-08-04 23:56:35.000 -0700,A112,Biologics,Pharmaceuticals,Nashik,Delhi,5.65,49,0.25,60,35.8,17.029543,78.851448,2026-08-04 11:26:35.546 -0700
R000201,2026-08-04 23:56:40.000 -0700,A115,Kiwi,Exotic Fruits & Vegetables,Indore,Bhopal,0.77,90,0.22,89,59,12.596215,77.44511,2026-08-04 11:26:40.568 -0700
R000202,2026-08-04 23:56:46.000 -0700,A105,Mango,Fruits,Kochi,Mumbai,10.01,90,0.74,69,79.2,17.273237,74.659811,2026-08-04 11:26:45.586 -0700
R000203,2026-08-04 23:56:51.000 -0700,A113,Kiwi,Exotic Fruits & Vegetables,Kochi,Bengaluru,0.39,93,0.56,88,35.3,12.587695,77.424734,2026-08-04 11:26:50.637 -0700
R000204,2026-08-04 23:56:56.000 -0700,A115,Biologics,Pharmaceuticals,Nagpur,Hyderabad,4.67,31,0.2,42,50.1,17.413288,78.498316,2026-08-04 11:26:55.642 -0700
R000205,2026-08-04 23:57:01.000 -0700,A103,Medicines,Pharmaceuticals,Delhi,Amritsar,16.07,44,0.28,84,45,17.876474,78.052441,2026-08-04 11:27:00.674 -0700
R000206,2026-08-04 23:57:06.000 -0700,A108,Apple,Fruits,Bengaluru,Kochi,1.43,94,0.27,57,44.7,34.47528,74.271644,2026-08-04 11:27:05.705 -0700
R000207,2026-08-04 23:57:11.000 -0700,A111,Frozen Prawns,Frozen Foods,Nagpur,Raipur,-14.72,43,0.35,97,40.6,9.635723,76.24103,2026-08-04 11:27:10.714 -0700
R000208,2026-08-04 23:57:16.000 -0700,A114,Frozen Prawns,Frozen Foods,Nagpur,Hyderabad,-19.89,40,0.8,43,88.1,10.252161,76.664717,2026-08-04 11:27:15.754 -0700
